トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
458,ロングエントリー,GapUp,2019-07-25,2567,100,-9000.00,-3.51,-1000900.00,-0.45,0,0,8000.00,3.12
458,ロングを決済,TPSL,2019-07-26,2497,100,-9000.00,-3.51,-1000900.00,-0.45,0,0,8000.00,3.12
459,ショートエントリー,GapDn,2019-07-29,2512,100,-3000.00,-1.19,-1003900.00,-0.15,0,0,2550.00,1.02
459,ショートを決済,TPSL,2019-07-30,2522,100,-3000.00,-1.19,-1003900.00,-0.15,0,0,2550.00,1.02
460,ショートエントリー,GapDn,2019-08-01,2454,100,-3000.00,-1.22,-1006900.00,-0.15,0,0,3050.00,1.24
460,ショートを決済,TPSL,2019-08-02,2464,100,-3000.00,-1.22,-1006900.00,-0.15,0,0,3050.00,1.24
461,ショートエントリー,GapDn,2019-08-07,2425,100,-3000.00,-1.24,-1009900.00,-0.15,1200.00,0.49,2000.00,0.82
461,ショートを決済,TPSL,2019-08-08,2435,100,-3000.00,-1.24,-1009900.00,-0.15,1200.00,0.49,2000.00,0.82
462,ロングエントリー,GapUp,2019-08-13,2467,100,-3200.00,-1.3,-1013100.00,-0.16,0,0,3750.00,1.52
462,ロングを決済,TPSL,2019-08-14,2455,100,-3200.00,-1.3,-1013100.00,-0.16,0,0,3750.00,1.52
463,ロングエントリー,GapUp,2019-08-19,2508,100,-3700.00,-1.48,-1016800.00,-0.19,0,0,4250.00,1.69
463,ロングを決済,TPSL,2019-08-20,2491,100,-3700.00,-1.48,-1016800.00,-0.19,0,0,4250.00,1.69
464,ショートエントリー,GapDn,2019-08-27,2471,100,-2400.00,-0.97,-1019200.00,-0.12,700.00,0.28,1900.00,0.77
464,ショートを決済,GapUp,2019-08-28,2480,100,-2400.00,-0.97,-1019200.00,-0.12,700.00,0.28,1900.00,0.77
465,ロングエントリー,GapUp,2019-08-28,2480,100,2800.00,1.13,-1016400.00,0.14,5650.00,2.28,650.00,0.26
465,ロングを決済,TPSL,2019-08-29,2523,100,2800.00,1.13,-1016400.00,0.14,5650.00,2.28,650.00,0.26
466,ロングエントリー,GapUp,2019-09-02,2548,100,-3000.00,-1.18,-1019400.00,-0.15,850.00,0.33,2000.00,0.78
466,ロングを決済,TPSL,2019-09-03,2538,100,-3000.00,-1.18,-1019400.00,-0.15,850.00,0.33,2000.00,0.78
467,ショートエントリー,GapDn,2019-09-09,2508,100,-7200.00,-2.87,-1026600.00,-0.36,0,0,6200.00,2.47
467,ショートを決済,TPSL,2019-09-10,2560,100,-7200.00,-2.87,-1026600.00,-0.36,0,0,6200.00,2.47
468,ロングエントリー,GapUp,2019-09-11,2575,100,2500.00,0.97,-1024100.00,0.13,3500.00,1.36,2150.00,0.83
468,ロングを決済,TPSL,2019-09-12,2620,100,2500.00,0.97,-1024100.00,0.13,3500.00,1.36,2150.00,0.83
469,ロングエントリー,GapUp,2019-09-13,2637,100,-3700.00,-1.4,-1027800.00,-0.19,0,0,3800.00,1.44
469,ロングを決済,TPSL,2019-09-17,2620,100,-3700.00,-1.4,-1027800.00,-0.19,0,0,3800.00,1.44
470,ロングエントリー,GapUp,2019-09-19,2675,100,-4500.00,-1.68,-1032300.00,-0.23,0,0,5150.00,1.93
470,ロングを決済,TPSL,2019-09-20,2650,100,-4500.00,-1.68,-1032300.00,-0.23,0,0,5150.00,1.93
471,ロングエントリー,GapUp,2019-09-26,2706,100,-8300.00,-3.07,-1040600.00,-0.42,100.00,0.04,7300.00,2.7
471,ロングを決済,TPSL,2019-09-27,2643,100,-8300.00,-3.07,-1040600.00,-0.42,100.00,0.04,7300.00,2.7
472,ショートエントリー,GapDn,2019-09-30,2606,100,-1000.00,-0.38,-1041600.00,-0.05,2000.00,0.77,1800.00,0.69
472,ショートを決済,TPSL,2019-10-01,2596,100,-1000.00,-0.38,-1041600.00,-0.05,2000.00,0.77,1800.00,0.69
473,ロングエントリー,GapUp,2019-10-08,2661,100,-100.00,-0.04,-1041700.00,-0.01,3900.00,1.47,2050.00,0.77
473,ロングを決済,TPSL,2019-10-09,2680,100,-100.00,-0.04,-1041700.00,-0.01,3900.00,1.47,2050.00,0.77
474,ロングエントリー,GapUp,2019-10-15,2716,100,-3000.00,-1.1,-1044700.00,-0.15,0,0,2600.00,0.96
474,ロングを決済,TPSL,2019-10-16,2706,100,-3000.00,-1.1,-1044700.00,-0.15,0,0,2600.00,0.96
475,ショートエントリー,GapDn,2019-10-18,2644,100,-700.00,-0.26,-1045400.00,-0.04,650.00,0.25,2950.00,1.12
475,ショートを決済,TPSL,2019-10-21,2631,100,-700.00,-0.26,-1045400.00,-0.04,650.00,0.25,2950.00,1.12
476,ロングエントリー,GapUp,2019-10-30,2675,100,500.00,0.19,-1044900.00,0.03,1500.00,0.56,1650.00,0.62
476,ロングを決済,TPSL,2019-10-31,2700,100,500.00,0.19,-1044900.00,0.03,1500.00,0.56,1650.00,0.62
477,ロングエントリー,GapUp,2019-11-06,2690,100,-2200.00,-0.82,-1047100.00,-0.11,0,0,1700.00,0.63
477,ロングを決済,GapDn,2019-11-07,2683,100,-2200.00,-0.82,-1047100.00,-0.11,0,0,1700.00,0.63
478,ショートエントリー,GapDn,2019-11-07,2683,100,-9100.00,-3.39,-1056200.00,-0.47,0,0,8100.00,3.02
478,ショートを決済,TPSL,2019-11-08,2759,100,-9100.00,-3.39,-1056200.00,-0.47,0,0,8100.00,3.02
479,ロングエントリー,GapUp,2019-11-11,2751,100,-1000.00,-0.36,-1057200.00,-0.05,50.00,0.02,2350.00,0.85
479,ロングを決済,TPSL,2019-11-12,2761,100,-1000.00,-0.36,-1057200.00,-0.05,50.00,0.02,2350.00,0.85
480,ショートエントリー,GapDn,2019-11-15,2714,100,-4900.00,-1.81,-1062100.00,-0.25,0,0,4450.00,1.64
480,ショートを決済,TPSL,2019-11-18,2743,100,-4900.00,-1.81,-1062100.00,-0.25,0,0,4450.00,1.64
481,ショートエントリー,GapDn,2019-11-20,2731,100,-4400.00,-1.61,-1066500.00,-0.23,0,0,3400.00,1.24
481,ショートを決済,TPSL,2019-11-21,2755,100,-4400.00,-1.61,-1066500.00,-0.23,0,0,3400.00,1.24
482,ロングエントリー,GapUp,2019-11-22,2765,100,-1000.00,-0.36,-1067500.00,-0.05,0,0,3200.00,1.16
482,ロングを決済,TPSL,2019-11-25,2775,100,-1000.00,-0.36,-1067500.00,-0.05,0,0,3200.00,1.16
483,ロングエントリー,GapUp,2019-11-26,2766,100,900.00,0.33,-1066600.00,0.05,1900.00,0.69,150.00,0.05
483,ロングを決済,TPSL,2019-11-28,2795,100,900.00,0.33,-1066600.00,0.05,1900.00,0.69,150.00,0.05
484,ロングエントリー,GapUp,2019-12-12,2815,100,1600.00,0.57,-1065000.00,0.08,2600.00,0.92,2900.00,1.03
484,ロングを決済,TPSL,2019-12-13,2851,100,1600.00,0.57,-1065000.00,0.08,2600.00,0.92,2900.00,1.03
485,ショートエントリー,GapDn,2019-12-17,2804,100,-3000.00,-1.07,-1068000.00,-0.16,550.00,0.2,2000.00,0.71
485,ショートを決済,TPSL,2019-12-18,2814,100,-3000.00,-1.07,-1068000.00,-0.16,550.00,0.2,2000.00,0.71
486,ショートエントリー,GapDn,2019-12-24,2788,100,-100.00,-0.04,-1068100.00,-0.01,1300.00,0.47,0,0
486,ショートを決済,TPSL,2019-12-25,2769,100,-100.00,-0.04,-1068100.00,-0.01,1300.00,0.47,0,0
487,ロングエントリー,GapUp,2020-01-10,2821,100,-5600.00,-1.99,-1073700.00,-0.29,0,0,5100.00,1.81
487,ロングを決済,TPSL,2020-01-14,2785,100,-5600.00,-1.99,-1073700.00,-0.29,0,0,5100.00,1.81
488,ロングエントリー,GapUp,2020-01-16,2806,100,900.00,0.32,-1072800.00,0.05,1900.00,0.68,3000.00,1.07
488,ロングを決済,TPSL,2020-01-17,2835,100,900.00,0.32,-1072800.00,0.05,1900.00,0.68,3000.00,1.07
489,ロングエントリー,GapUp,2020-01-20,2850,100,-3100.00,-1.09,-1075900.00,-0.16,0,0,2100.00,0.74
489,ロングを決済,TPSL,2020-01-21,2839,100,-3100.00,-1.09,-1075900.00,-0.16,0,0,2100.00,0.74
490,ショートエントリー,GapDn,2020-01-22,2838,100,-1000.00,-0.35,-1076900.00,-0.05,200.00,0.07,1650.00,0.58
490,ショートを決済,TPSL,2020-01-23,2828,100,-1000.00,-0.35,-1076900.00,-0.05,200.00,0.07,1650.00,0.58
491,ショートエントリー,GapDn,2020-01-28,2784,100,-3000.00,-1.08,-1079900.00,-0.16,100.00,0.04,2300.00,0.83
491,ショートを決済,TPSL,2020-01-29,2794,100,-3000.00,-1.08,-1079900.00,-0.16,100.00,0.04,2300.00,0.83
492,ロングエントリー,GapUp,2020-01-31,2810,100,-5500.00,-1.96,-1085400.00,-0.29,0,0,4500.00,1.6
492,ロングを決済,TPSL,2020-02-03,2775,100,-5500.00,-1.96,-1085400.00,-0.29,0,0,4500.00,1.6
493,ショートエントリー,GapDn,2020-02-04,2770,100,-6200.00,-2.24,-1091600.00,-0.32,0,0,5200.00,1.88
493,ショートを決済,TPSL,2020-02-05,2812,100,-6200.00,-2.24,-1091600.00,-0.32,0,0,5200.00,1.88
494,ロングエントリー,GapUp,2020-02-06,2867,100,1800.00,0.63,-1089800.00,0.09,2800.00,0.98,2650.00,0.92
494,ロングを決済,TPSL,2020-02-07,2905,100,1800.00,0.63,-1089800.00,0.09,2800.00,0.98,2650.00,0.92
495,ショートエントリー,GapDn,2020-02-12,2818,100,-200.00,-0.07,-1090000.00,-0.01,800.00,0.28,2300.00,0.82
495,ショートを決済,TPSL,2020-02-13,2800,100,-200.00,-0.07,-1090000.00,-0.01,800.00,0.28,2300.00,0.82
496,ショートエントリー,GapDn,2020-02-14,2786,100,-1000.00,-0.36,-1091000.00,-0.05,800.00,0.29,3200.00,1.15
496,ショートを決済,TPSL,2020-02-17,2776,100,-1000.00,-0.36,-1091000.00,-0.05,800.00,0.29,3200.00,1.15
497,ロングエントリー,GapUp,2020-02-19,2790,100,-1000.00,-0.36,-1092000.00,-0.05,850.00,0.3,1050.00,0.38
497,ロングを決済,TPSL,2020-02-20,2800,100,-1000.00,-0.36,-1092000.00,-0.05,850.00,0.3,1050.00,0.38
498,ショートエントリー,GapDn,2020-02-26,2715,100,-3700.00,-1.36,-1095700.00,-0.19,0,0,3900.00,1.44
498,ショートを決済,TPSL,2020-02-27,2732,100,-3700.00,-1.36,-1095700.00,-0.19,0,0,3900.00,1.44
499,ショートエントリー,GapDn,2020-03-02,2489,100,-6500.00,-2.61,-1102200.00,-0.34,0,0,10600.00,4.26
499,ショートを決済,TPSL,2020-03-03,2534,100,-6500.00,-2.61,-1102200.00,-0.34,0,0,10600.00,4.26
500,ショートエントリー,GapDn,2020-03-10,2416,100,7100.00,2.94,-1095100.00,0.37,8100.00,3.35,4350.00,1.8
500,ショートを決済,TPSL,2020-03-11,2325,100,7100.00,2.94,-1095100.00,0.37,8100.00,3.35,4350.00,1.8
501,ショートエントリー,GapDn,2020-03-12,2336,100,8400.00,3.6,-1086700.00,0.44,9400.00,4.02,7450.00,3.19
501,ショートを決済,TPSL,2020-03-13,2232,100,8400.00,3.6,-1086700.00,0.44,9400.00,4.02,7450.00,3.19
502,ショートエントリー,GapDn,2020-03-16,2307,100,5400.00,2.34,-1081300.00,0.28,6400.00,2.77,7150.00,3.1
502,ショートを決済,TPSL,2020-03-17,2233,100,5400.00,2.34,-1081300.00,0.28,6400.00,2.77,7150.00,3.1
503,ショートエントリー,GapDn,2020-03-18,2257,100,-3100.00,-1.37,-1084400.00,-0.16,0,0,12150.00,5.38
503,ショートを決済,TPSL,2020-03-19,2268,100,-3100.00,-1.37,-1084400.00,-0.16,0,0,12150.00,5.38
504,ロングエントリー,GapUp,2020-03-30,2684,100,-3000.00,-1.12,-1087400.00,-0.16,3750.00,1.4,6750.00,2.51
504,ロングを決済,TPSL,2020-03-31,2674,100,-3000.00,-1.12,-1087400.00,-0.16,3750.00,1.4,6750.00,2.51
505,ショートエントリー,GapDn,2020-04-02,2472,100,-3000.00,-1.21,-1090400.00,-0.16,450.00,0.18,7650.00,3.09
505,ショートを決済,TPSL,2020-04-03,2482,100,-3000.00,-1.21,-1090400.00,-0.16,450.00,0.18,7650.00,3.09
506,ロングエントリー,GapUp,2020-04-07,2624,100,-4500.00,-1.71,-1094900.00,-0.24,2100.00,0.8,7500.00,2.86
506,ロングを決済,TPSL,2020-04-08,2599,100,-4500.00,-1.71,-1094900.00,-0.24,2100.00,0.8,7500.00,2.86
507,ショートエントリー,GapDn,2020-04-10,2527,100,-3800.00,-1.5,-1098700.00,-0.2,0,0,6350.00,2.51
507,ショートを決済,TPSL,2020-04-13,2545,100,-3800.00,-1.5,-1098700.00,-0.2,0,0,6350.00,2.51
508,ロングエントリー,GapUp,2020-04-15,2571,100,2900.00,1.13,-1095800.00,0.15,6400.00,2.49,2850.00,1.11
508,ロングを決済,TPSL,2020-04-17,2620,100,2900.00,1.13,-1095800.00,0.15,6400.00,2.49,2850.00,1.11
509,ショートエントリー,GapDn,2020-04-21,2516,100,-11100.00,-4.41,-1106900.00,-0.58,400.00,0.16,10100.00,4.01
509,ショートを決済,TPSL,2020-04-22,2607,100,-11100.00,-4.41,-1106900.00,-0.58,400.00,0.16,10100.00,4.01
510,ロングエントリー,GapUp,2020-04-23,2560,100,-3300.00,-1.29,-1110200.00,-0.17,1750.00,0.68,2800.00,1.09
510,ロングを決済,GapDn,2020-04-24,2542,100,-3300.00,-1.29,-1110200.00,-0.17,1750.00,0.68,2800.00,1.09
511,ショートエントリー,GapDn,2020-04-24,2542,100,-2500.00,-0.98,-1112700.00,-0.13,1450.00,0.57,2750.00,1.08
511,ショートを決済,TPSL,2020-04-27,2552,100,-2500.00,-0.98,-1112700.00,-0.13,1450.00,0.57,2750.00,1.08
512,ショートエントリー,GapDn,2020-04-30,2509,100,4100.00,1.63,-1108600.00,0.22,5600.00,2.23,2950.00,1.18
512,ショートを決済,TPSL,2020-05-01,2448,100,4100.00,1.63,-1108600.00,0.22,5600.00,2.23,2950.00,1.18
513,ショートエントリー,GapDn,2020-05-08,2424,100,-3800.00,-1.57,-1112400.00,-0.2,0,0,3350.00,1.38
513,ショートを決済,GapUp,2020-05-11,2447,100,-3800.00,-1.57,-1112400.00,-0.2,0,0,3350.00,1.38
514,ロングエントリー,GapUp,2020-05-11,2447,100,-500.00,-0.2,-1112900.00,-0.03,500.00,0.2,3600.00,1.47
514,ロングを決済,TPSL,2020-05-12,2457,100,-500.00,-0.2,-1112900.00,-0.03,500.00,0.2,3600.00,1.47
515,ショートエントリー,GapDn,2020-05-14,2389,100,-3000.00,-1.26,-1115900.00,-0.16,800.00,0.33,3550.00,1.49
515,ショートを決済,TPSL,2020-05-15,2399,100,-3000.00,-1.26,-1115900.00,-0.16,800.00,0.33,3550.00,1.49
516,ロングエントリー,GapUp,2020-05-19,2447,100,-4600.00,-1.88,-1120500.00,-0.24,550.00,0.22,3600.00,1.47
516,ロングを決済,TPSL,2020-05-20,2421,100,-4600.00,-1.88,-1120500.00,-0.24,550.00,0.22,3600.00,1.47
517,ショートエントリー,GapDn,2020-05-21,2421,100,-3000.00,-1.24,-1123500.00,-0.16,0,0,2000.00,0.83
517,ショートを決済,TPSL,2020-05-22,2431,100,-3000.00,-1.24,-1123500.00,-0.16,0,0,2000.00,0.83
518,ロングエントリー,GapUp,2020-05-27,2442,100,100.00,0.04,-1123400.00,0.01,2050.00,0.84,900.00,0.37
518,ロングを決済,TPSL,2020-05-29,2463,100,100.00,0.04,-1123400.00,0.01,2050.00,0.84,900.00,0.37
519,ショートエントリー,GapDn,2020-06-02,2441,100,-4800.00,-1.97,-1128200.00,-0.26,0,0,4500.00,1.84
519,ショートを決済,TPSL,2020-06-03,2469,100,-4800.00,-1.97,-1128200.00,-0.26,0,0,4500.00,1.84
520,ロングエントリー,GapUp,2020-06-08,2540,100,-200.00,-0.08,-1128400.00,-0.01,800.00,0.31,3850.00,1.52
520,ロングを決済,TPSL,2020-06-09,2558,100,-200.00,-0.08,-1128400.00,-0.01,800.00,0.31,3850.00,1.52
521,ショートエントリー,GapDn,2020-06-11,2519,100,-100.00,-0.04,-1128500.00,-0.01,900.00,0.36,2200.00,0.87
521,ショートを決済,TPSL,2020-06-12,2500,100,-100.00,-0.04,-1128500.00,-0.01,900.00,0.36,2200.00,0.87
522,ショートエントリー,GapDn,2020-06-15,2453,100,-5800.00,-2.36,-1134300.00,-0.31,0,0,6650.00,2.71
522,ショートを決済,TPSL,2020-06-16,2491,100,-5800.00,-2.36,-1134300.00,-0.31,0,0,6650.00,2.71
523,ショートエントリー,GapDn,2020-06-19,2496,100,-700.00,-0.28,-1135000.00,-0.04,350.00,0.14,1600.00,0.64
523,ショートを決済,TPSL,2020-06-22,2483,100,-700.00,-0.28,-1135000.00,-0.04,350.00,0.14,1600.00,0.64
524,ロングエントリー,GapUp,2020-06-24,2505,100,-3000.00,-1.2,-1138000.00,-0.16,0,0,2000.00,0.8
524,ロングを決済,TPSL,2020-06-25,2495,100,-3000.00,-1.2,-1138000.00,-0.16,0,0,2000.00,0.8
525,ショートエントリー,GapDn,2020-07-02,2450,100,-5100.00,-2.08,-1143100.00,-0.27,300.00,0.12,4100.00,1.67
525,ショートを決済,TPSL,2020-07-03,2481,100,-5100.00,-2.08,-1143100.00,-0.27,300.00,0.12,4100.00,1.67
526,ロングエントリー,GapUp,2020-07-06,2497,100,-3000.00,-1.2,-1146100.00,-0.16,1500.00,0.6,2000.00,0.8
526,ロングを決済,TPSL,2020-07-07,2487,100,-3000.00,-1.2,-1146100.00,-0.16,1500.00,0.6,2000.00,0.8
527,ロングエントリー,GapUp,2020-07-14,2545,100,2300.00,0.9,-1143800.00,0.12,3300.00,1.3,1150.00,0.45
527,ロングを決済,TPSL,2020-07-15,2588,100,2300.00,0.9,-1143800.00,0.12,3300.00,1.3,1150.00,0.45
528,ショートエントリー,GapDn,2020-07-17,2554,100,-3600.00,-1.41,-1147400.00,-0.19,0,0,3950.00,1.55
528,ショートを決済,TPSL,2020-07-20,2570,100,-3600.00,-1.41,-1147400.00,-0.19,0,0,3950.00,1.55
529,ショートエントリー,GapDn,2020-07-29,2525,100,-4800.00,-1.9,-1152200.00,-0.26,500.00,0.2,3800.00,1.5
529,ショートを決済,TPSL,2020-07-30,2553,100,-4800.00,-1.9,-1152200.00,-0.26,500.00,0.2,3800.00,1.5
530,ショートエントリー,GapDn,2020-08-03,2506,100,-4900.00,-1.96,-1157100.00,-0.27,1300.00,0.52,3900.00,1.56
530,ショートを決済,TPSL,2020-08-04,2535,100,-4900.00,-1.96,-1157100.00,-0.27,1300.00,0.52,3900.00,1.56
531,ロングエントリー,GapUp,2020-08-05,2521,100,-3600.00,-1.43,-1160700.00,-0.2,200.00,0.08,3100.00,1.23
531,ロングを決済,GapDn,2020-08-06,2500,100,-3600.00,-1.43,-1160700.00,-0.2,200.00,0.08,3100.00,1.23
532,ショートエントリー,GapDn,2020-08-06,2500,100,-4500.00,-1.8,-1165200.00,-0.24,0,0,3500.00,1.4
532,ショートを決済,TPSL,2020-08-07,2530,100,-4500.00,-1.8,-1165200.00,-0.24,0,0,3500.00,1.4
533,ロングエントリー,GapUp,2020-08-11,2557,100,-800.00,-0.31,-1166000.00,-0.04,1300.00,0.51,5050.00,1.97
533,ロングを決済,TPSL,2020-08-12,2569,100,-800.00,-0.31,-1166000.00,-0.04,1300.00,0.51,5050.00,1.97
534,ショートエントリー,GapDn,2020-08-18,2610,100,-3100.00,-1.19,-1169100.00,-0.17,200.00,0.08,2700.00,1.03
534,ショートを決済,TPSL,2020-08-19,2621,100,-3100.00,-1.19,-1169100.00,-0.17,200.00,0.08,2700.00,1.03
535,ロングエントリー,GapUp,2020-08-26,2592,100,-2200.00,-0.85,-1171300.00,-0.12,0,0,1700.00,0.66
535,ロングを決済,GapDn,2020-08-27,2585,100,-2200.00,-0.85,-1171300.00,-0.12,0,0,1700.00,0.66
536,ショートエントリー,GapDn,2020-08-27,2585,100,100.00,0.04,-1171200.00,0.01,2250.00,0.87,0,0
536,ショートを決済,TPSL,2020-08-28,2569,100,100.00,0.04,-1171200.00,0.01,2250.00,0.87,0,0
537,ショートエントリー,GapDn,2020-09-01,2413,100,300.00,0.12,-1170900.00,0.02,3500.00,1.45,2700.00,1.12
537,ショートを決済,TPSL,2020-09-02,2390,100,300.00,0.12,-1170900.00,0.02,3500.00,1.45,2700.00,1.12
538,ショートエントリー,GapDn,2020-09-07,2366,100,-3000.00,-1.27,-1173900.00,-0.16,0,0,4200.00,1.78
538,ショートを決済,TPSL,2020-09-08,2376,100,-3000.00,-1.27,-1173900.00,-0.16,0,0,4200.00,1.78
539,ショートエントリー,GapDn,2020-09-16,2270,100,-5100.00,-2.25,-1179000.00,-0.28,1850.00,0.81,6050.00,2.67
539,ショートを決済,TPSL,2020-09-17,2301,100,-5100.00,-2.25,-1179000.00,-0.28,1850.00,0.81,6050.00,2.67
540,ショートエントリー,GapDn,2020-09-23,2212,100,-3300.00,-1.49,-1182300.00,-0.18,0,0,4550.00,2.06
540,ショートを決済,TPSL,2020-09-24,2225,100,-3300.00,-1.49,-1182300.00,-0.18,0,0,4550.00,2.06
541,ショートエントリー,GapDn,2020-09-30,2160,100,-4100.00,-1.9,-1186400.00,-0.23,0,0,6300.00,2.92
541,ショートを決済,TPSL,2020-10-02,2181,100,-4100.00,-1.9,-1186400.00,-0.23,0,0,6300.00,2.92
542,ロングエントリー,GapUp,2020-10-06,2227,100,-800.00,-0.36,-1187200.00,-0.04,200.00,0.09,2350.00,1.06
542,ロングを決済,TPSL,2020-10-07,2239,100,-800.00,-0.36,-1187200.00,-0.04,200.00,0.09,2350.00,1.06
543,ロングエントリー,GapUp,2020-10-08,2296,100,-1000.00,-0.44,-1188200.00,-0.06,1750.00,0.76,6200.00,2.7
543,ロングを決済,TPSL,2020-10-09,2306,100,-1000.00,-0.44,-1188200.00,-0.06,1750.00,0.76,6200.00,2.7
544,ショートエントリー,GapDn,2020-10-21,2227,100,-3800.00,-1.71,-1192000.00,-0.21,0,0,3200.00,1.44
544,ショートを決済,TPSL,2020-10-22,2245,100,-3800.00,-1.71,-1192000.00,-0.21,0,0,3200.00,1.44
545,ショートエントリー,GapDn,2020-10-30,2200,100,-4700.00,-2.14,-1196700.00,-0.26,0,0,3700.00,1.68
545,ショートを決済,TPSL,2020-11-02,2227,100,-4700.00,-2.14,-1196700.00,-0.26,0,0,3700.00,1.68
546,ロングエントリー,GapUp,2020-11-04,2246,100,-500.00,-0.22,-1197200.00,-0.03,1900.00,0.85,1400.00,0.62
546,ロングを決済,TPSL,2020-11-05,2261,100,-500.00,-0.22,-1197200.00,-0.03,1900.00,0.85,1400.00,0.62
547,ロングエントリー,GapUp,2020-11-10,2422,100,1800.00,0.74,-1195400.00,0.1,2800.00,1.16,3700.00,1.53
547,ロングを決済,TPSL,2020-11-11,2460,100,1800.00,0.74,-1195400.00,0.1,2800.00,1.16,3700.00,1.53
548,ロングエントリー,GapUp,2020-11-12,2475,100,1600.00,0.65,-1193800.00,0.09,5450.00,2.2,1500.00,0.61
548,ロングを決済,TPSL,2020-11-13,2511,100,1600.00,0.65,-1193800.00,0.09,5450.00,2.2,1500.00,0.61
549,ショートエントリー,GapDn,2020-11-17,2476,100,700.00,0.28,-1193100.00,0.04,1700.00,0.69,200.00,0.08
549,ショートを決済,TPSL,2020-11-18,2449,100,700.00,0.28,-1193100.00,0.04,1700.00,0.69,200.00,0.08
550,ロングエントリー,GapUp,2020-12-04,2520,100,2400.00,0.95,-1190700.00,0.13,4400.00,1.75,1250.00,0.5
550,ロングを決済,TPSL,2020-12-07,2564,100,2400.00,0.95,-1190700.00,0.13,4400.00,1.75,1250.00,0.5
551,ロングエントリー,GapUp,2020-12-15,2659,100,-900.00,-0.34,-1191600.00,-0.05,900.00,0.34,2300.00,0.86
551,ロングを決済,TPSL,2020-12-16,2670,100,-900.00,-0.34,-1191600.00,-0.05,900.00,0.34,2300.00,0.86
552,ショートエントリー,GapDn,2020-12-28,2634,100,-3000.00,-1.14,-1194600.00,-0.17,0,0,2050.00,0.78
552,ショートを決済,TPSL,2020-12-29,2644,100,-3000.00,-1.14,-1194600.00,-0.17,0,0,2050.00,0.78
553,ショートエントリー,GapDn,2021-01-13,2732,100,-3000.00,-1.1,-1197600.00,-0.17,0,0,3750.00,1.37
553,ショートを決済,TPSL,2021-01-14,2742,100,-3000.00,-1.1,-1197600.00,-0.17,0,0,3750.00,1.37
554,ショートエントリー,GapDn,2021-01-20,2711,100,-3000.00,-1.11,-1200600.00,-0.17,0,0,2650.00,0.98
554,ショートを決済,TPSL,2021-01-21,2721,100,-3000.00,-1.11,-1200600.00,-0.17,0,0,2650.00,0.98
555,ショートエントリー,GapDn,2021-01-27,2705,100,6700.00,2.48,-1193900.00,0.37,7700.00,2.85,2150.00,0.79
555,ショートを決済,TPSL,2021-01-28,2618,100,6700.00,2.48,-1193900.00,0.37,7700.00,2.85,2150.00,0.79
556,ショートエントリー,GapDn,2021-01-29,2656,100,1800.00,0.68,-1192100.00,0.1,3300.00,1.24,2400.00,0.9
556,ショートを決済,TPSL,2021-02-01,2618,100,1800.00,0.68,-1192100.00,0.1,3300.00,1.24,2400.00,0.9
557,ロングエントリー,GapUp,2021-02-05,2711,100,2900.00,1.07,-1189200.00,0.16,3900.00,1.44,1700.00,0.63
557,ロングを決済,TPSL,2021-02-08,2760,100,2900.00,1.07,-1189200.00,0.16,3900.00,1.44,1700.00,0.63
558,ロングエントリー,GapUp,2021-02-09,2795,100,700.00,0.25,-1188500.00,0.04,3650.00,1.31,1800.00,0.64
558,ロングを決済,TPSL,2021-02-10,2822,100,700.00,0.25,-1188500.00,0.04,3650.00,1.31,1800.00,0.64
559,ロングエントリー,GapUp,2021-02-17,2900,100,-3000.00,-1.03,-1191500.00,-0.17,0,0,4000.00,1.38
559,ロングを決済,TPSL,2021-02-18,2890,100,-3000.00,-1.03,-1191500.00,-0.17,0,0,4000.00,1.38
560,ショートエントリー,GapDn,2021-02-22,2846,100,-1000.00,-0.35,-1192500.00,-0.06,2550.00,0.9,1750.00,0.61
560,ショートを決済,TPSL,2021-02-24,2836,100,-1000.00,-0.35,-1192500.00,-0.06,2550.00,0.9,1750.00,0.61
561,ロングエントリー,GapUp,2021-03-02,2801,100,-4500.00,-1.61,-1197000.00,-0.25,0,0,4950.00,1.77
561,ロングを決済,TPSL,2021-03-03,2776,100,-4500.00,-1.61,-1197000.00,-0.25,0,0,4950.00,1.77
562,ショートエントリー,GapDn,2021-03-05,2700,100,-9500.00,-3.52,-1206500.00,-0.53,0,0,8500.00,3.15
562,ショートを決済,TPSL,2021-03-08,2775,100,-9500.00,-3.52,-1206500.00,-0.53,0,0,8500.00,3.15
563,ロングエントリー,GapUp,2021-03-09,2785,100,-3300.00,-1.18,-1209800.00,-0.18,0,0,3200.00,1.15
563,ロングを決済,TPSL,2021-03-10,2772,100,-3300.00,-1.18,-1209800.00,-0.18,0,0,3200.00,1.15
564,ロングエントリー,GapUp,2021-03-17,2880,100,3000.00,1.04,-1206800.00,0.17,4000.00,1.39,2450.00,0.85
564,ロングを決済,TPSL,2021-03-18,2930,100,3000.00,1.04,-1206800.00,0.17,4000.00,1.39,2450.00,0.85
565,ロングエントリー,GapUp,2021-03-19,2910,100,-400.00,-0.14,-1207200.00,-0.02,3550.00,1.22,1750.00,0.6
565,ロングを決済,GapDn,2021-03-22,2921,100,-400.00,-0.14,-1207200.00,-0.02,3550.00,1.22,1750.00,0.6
