トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
65,ロングエントリー,MACrossLE,2013-08-26,1275,100,-3700.00,-2.9,-89400.00,-0.13,750.00,0.59,3375.00,2.65
65,ロングを決済,MACrossSE,2013-09-02,1248,100,-3700.00,-2.9,-89400.00,-0.13,750.00,0.59,3375.00,2.65
66,ショートエントリー,MACrossSE,2013-09-02,1248,100,-3500.00,-2.8,-92900.00,-0.12,0,0,4450.00,3.57
66,ショートを決済,MACrossLE,2013-09-04,1273,100,-3500.00,-2.8,-92900.00,-0.12,0,0,4450.00,3.57
67,ロングエントリー,MACrossLE,2013-09-04,1273,100,500.00,0.39,-92400.00,0.02,7950.00,6.25,1050.00,0.82
67,ロングを決済,MACrossSE,2013-09-18,1288,100,500.00,0.39,-92400.00,0.02,7950.00,6.25,1050.00,0.82
68,ショートエントリー,MACrossSE,2013-09-18,1288,100,-1700.00,-1.32,-94100.00,-0.06,800.00,0.62,4200.00,3.26
68,ショートを決済,MACrossLE,2013-09-26,1295,100,-1700.00,-1.32,-94100.00,-0.06,800.00,0.62,4200.00,3.26
69,ロングエントリー,MACrossLE,2013-09-26,1295,100,300.00,0.23,-93800.00,0.01,800.00,0.62,1750.00,1.35
69,ロングを決済,MACrossSE,2013-09-27,1308,100,300.00,0.23,-93800.00,0.01,800.00,0.62,1750.00,1.35
70,ショートエントリー,MACrossSE,2013-09-27,1308,100,1500.00,1.15,-92300.00,0.05,5925.00,4.53,950.00,0.73
70,ショートを決済,MACrossLE,2013-10-10,1283,100,1500.00,1.15,-92300.00,0.05,5925.00,4.53,950.00,0.73
71,ロングエントリー,MACrossLE,2013-10-10,1283,100,700.00,0.55,-91600.00,0.02,5450.00,4.25,1300.00,1.01
71,ロングを決済,MACrossSE,2013-10-24,1300,100,700.00,0.55,-91600.00,0.02,5450.00,4.25,1300.00,1.01
72,ショートエントリー,MACrossSE,2013-10-24,1300,100,2500.00,1.92,-89100.00,0.09,4625.00,3.56,1750.00,1.35
72,ショートを決済,MACrossLE,2013-11-08,1265,100,2500.00,1.92,-89100.00,0.09,4625.00,3.56,1750.00,1.35
73,ロングエントリー,MACrossLE,2013-11-08,1265,100,3500.00,2.77,-85600.00,0.12,6250.00,4.94,1250.00,0.99
73,ロングを決済,MACrossSE,2013-11-21,1310,100,3500.00,2.77,-85600.00,0.12,6250.00,4.94,1250.00,0.99
